amfi_code,date,nav,nav_quality_flag
120503,2023-01-27,78.199,OK
120503,2023-01-30,78.1843,OK
120503,2023-01-31,77.8039,OK
120503,2023-02-01,76.5937,OK
120503,2023-02-02,76.3356,OK
120503,2023-02-03,75.6134,OK
120503,2023-02-06,75.8072,OK
120503,2023-02-07,75.4087,OK
120503,2023-02-08,76.1909,OK
120503,2023-02-09,77.3162,OK
120503,2023-02-10,77.8209,OK
120503,2023-02-13,76.8033,OK
120503,2023-02-14,77.8698,OK
120503,2023-02-15,79.0002,OK
120503,2023-02-16,79.0541,OK
120503,2023-02-17,80.0231,OK
120503,2023-02-20,79.6758,OK
120503,2023-02-21,78.4156,OK
120503,2023-02-22,77.9318,OK
120503,2023-02-23,79.1702,OK
120503,2023-02-24,78.1763,OK
120503,2023-02-27,78.2163,OK
120503,2023-02-28,78.2802,OK
120503,2023-03-01,77.9671,OK
120503,2023-03-02,77.7028,OK
120503,2023-03-03,77.7924,OK
120503,2023-03-06,77.4476,OK
120503,2023-03-07,76.5219,OK
120503,2023-03-08,76.7067,OK
120503,2023-03-09,77.4762,OK
120503,2023-03-10,78.1129,OK
120503,2023-03-13,77.5971,OK
120503,2023-03-14,76.7852,OK
120503,2023-03-15,76.6325,OK
120503,2023-03-16,77.7395,OK
120503,2023-03-17,78.2237,OK
120503,2023-03-20,78.7515,OK
120503,2023-03-21,79.4129,OK
120503,2023-03-22,79.7493,OK
120503,2023-03-23,79.8754,OK
120503,2023-03-24,80.3847,OK
120503,2023-03-27,80.0397,OK
120503,2023-03-28,79.0883,OK
120503,2023-03-29,79.6353,OK
120503,2023-03-30,80.5508,OK
120503,2023-03-31,79.8015,OK
120503,2023-04-03,80.4236,OK
120503,2023-04-04,81.6667,OK
120503,2023-04-05,81.7072,OK
120503,2023-04-06,81.1617,OK
120503,2023-04-07,81.2918,OK
120503,2023-04-10,80.9398,OK
120503,2023-04-11,80.5423,OK
120503,2023-04-12,80.8923,OK
120503,2023-04-13,79.7974,OK
120503,2023-04-14,78.8283,OK
120503,2023-04-17,78.8824,OK
120503,2023-04-18,78.9076,OK
120503,2023-04-19,79.1879,OK
120503,2023-04-20,80.5499,OK
120503,2023-04-21,80.6658,OK
120503,2023-04-24,81.1343,OK
120503,2023-04-25,80.4808,OK
120503,2023-04-26,81.0695,OK
120503,2023-04-27,80.7356,OK
120503,2023-04-28,80.8282,OK
120503,2023-05-01,80.7923,OK
120503,2023-05-02,81.5738,OK
120503,2023-05-03,80.6784,OK
120503,2023-05-04,79.1109,OK
120503,2023-05-05,79.0028,OK
120503,2023-05-08,79.3709,OK
120503,2023-05-09,79.5186,OK
120503,2023-05-10,80.4289,OK
120503,2023-05-11,80.7814,OK
120503,2023-05-12,80.4222,OK
120503,2023-05-15,78.8303,OK
120503,2023-05-16,78.7061,OK
120503,2023-05-17,79.4638,OK
120503,2023-05-18,79.2304,OK
120503,2023-05-19,79.2911,OK
120503,2023-05-22,79.6274,OK
120503,2023-05-23,78.9583,OK
120503,2023-05-24,79.4344,OK
120503,2023-05-25,80.6312,OK
120503,2023-05-26,80.55,OK
120503,2023-05-29,79.793,OK
120503,2023-05-30,79.7873,OK
120503,2023-05-31,78.2777,OK
120503,2023-06-01,78.5512,OK
120503,2023-06-02,78.9058,OK
120503,2023-06-05,80.1218,OK
120503,2023-06-06,80.0262,OK
120503,2023-06-07,80.3564,OK
120503,2023-06-08,79.7895,OK
120503,2023-06-09,79.5801,OK
120503,2023-06-12,78.5574,OK
120503,2023-06-13,78.463,OK
120503,2023-06-14,78.2924,OK
120503,2023-06-15,78.5398,OK
120503,2023-06-16,78.1493,OK
120503,2023-06-19,78.2472,OK
120503,2023-06-20,78.0577,OK
120503,2023-06-21,77.87,OK
120503,2023-06-22,77.9654,OK
120503,2023-06-23,78.0335,OK
120503,2023-06-26,78.5996,OK
120503,2023-06-27,78.5566,OK
120503,2023-06-28,78.355,OK
120503,2023-06-29,78.2705,OK
120503,2023-06-30,77.8189,OK
120503,2023-07-03,77.6123,OK
120503,2023-07-04,79.0558,OK
120503,2023-07-05,78.4625,OK
120503,2023-07-06,78.3103,OK
120503,2023-07-07,78.0835,OK
120503,2023-07-10,77.9536,OK
120503,2023-07-11,77.7663,OK
120503,2023-07-12,77.9983,OK
120503,2023-07-13,76.8704,OK
120503,2023-07-14,77.6168,OK
120503,2023-07-17,78.0913,OK
120503,2023-07-18,77.2799,OK
120503,2023-07-19,75.7878,OK
120503,2023-07-20,75.1763,OK
120503,2023-07-21,75.0543,OK
120503,2023-07-24,76.8215,OK
120503,2023-07-25,77.2303,OK
120503,2023-07-26,76.0481,OK
120503,2023-07-27,75.6259,OK
120503,2023-07-28,75.6295,OK
120503,2023-07-31,75.838,OK
120503,2023-08-01,75.0024,OK
120503,2023-08-02,74.9518,OK
120503,2023-08-03,74.5174,OK
120503,2023-08-04,73.8336,OK
120503,2023-08-07,74.041,OK
120503,2023-08-08,74.5865,OK
120503,2023-08-09,75.1806,OK
120503,2023-08-10,75.6014,OK
120503,2023-08-11,75.3093,OK
120503,2023-08-14,75.8245,OK
120503,2023-08-15,76.0707,OK
120503,2023-08-16,76.1999,OK
120503,2023-08-17,75.8291,OK
120503,2023-08-18,75.5365,OK
120503,2023-08-21,75.6247,OK
120503,2023-08-22,77.3095,OK
120503,2023-08-23,77.5551,OK
120503,2023-08-24,77.178,OK
120503,2023-08-25,76.6531,OK
120503,2023-08-28,76.3607,OK
120503,2023-08-29,77.8813,OK
120503,2023-08-30,77.6476,OK
120503,2023-08-31,78.3115,OK
120503,2023-09-01,78.0926,OK
120503,2023-09-04,78.3131,OK
120503,2023-09-05,78.9025,OK
120503,2023-09-06,78.5461,OK
120503,2023-09-07,78.1435,OK
120503,2023-09-08,79.3361,OK
120503,2023-09-11,80.0693,OK
120503,2023-09-12,80.6711,OK
120503,2023-09-13,81.2751,OK
120503,2023-09-14,81.6473,OK
120503,2023-09-15,83.1561,OK
120503,2023-09-18,83.2313,OK
120503,2023-09-19,83.6992,OK
120503,2023-09-20,82.6777,OK
120503,2023-09-21,82.1207,OK
120503,2023-09-22,81.2975,OK
120503,2023-09-25,82.2586,OK
120503,2023-09-26,80.469,OK
120503,2023-09-27,80.2254,OK
120503,2023-09-28,78.1753,OK
120503,2023-09-29,77.6443,OK
120503,2023-10-02,77.3488,OK
120503,2023-10-03,78.3397,OK
120503,2023-10-04,78.6547,OK
120503,2023-10-05,78.1192,OK
120503,2023-10-06,78.8978,OK
120503,2023-10-09,78.9509,OK
120503,2023-10-10,79.0178,OK
120503,2023-10-11,78.2245,OK
120503,2023-10-12,77.5845,OK
120503,2023-10-13,77.0617,OK
120503,2023-10-16,77.1331,OK
120503,2023-10-17,77.2259,OK
120503,2023-10-18,78.3251,OK
120503,2023-10-19,78.6321,OK
120503,2023-10-20,76.8164,OK
120503,2023-10-23,77.0342,OK
120503,2023-10-24,76.0946,OK
120503,2023-10-25,75.4881,OK
120503,2023-10-26,74.988,OK
120503,2023-10-27,74.589,OK
120503,2023-10-30,73.7279,OK
120503,2023-10-31,73.8985,OK
120503,2023-11-01,73.0224,OK
120503,2023-11-02,73.2902,OK
120503,2023-11-03,74.789,OK
120503,2023-11-06,73.9555,OK
120503,2023-11-07,73.8082,OK
120503,2023-11-08,72.221,OK
120503,2023-11-09,72.0668,OK
120503,2023-11-10,72.5138,OK
120503,2023-11-13,73.0138,OK
120503,2023-11-14,73.1013,OK
120503,2023-11-15,73.7149,OK
120503,2023-11-16,75.4277,OK
120503,2023-11-17,76.6149,OK
120503,2023-11-20,76.302,OK
120503,2023-11-21,75.3707,OK
120503,2023-11-22,75.1399,OK
120503,2023-11-23,74.5534,OK
120503,2023-11-24,74.8894,OK
120503,2023-11-27,74.1516,OK
120503,2023-11-28,74.1422,OK
120503,2023-11-29,74.7307,OK
120503,2023-11-30,74.7029,OK
120503,2023-12-01,74.1203,OK
120503,2023-12-04,74.9309,OK
120503,2023-12-05,73.7375,OK
120503,2023-12-06,73.5625,OK
120503,2023-12-07,73.5735,OK
120503,2023-12-08,73.6218,OK
120503,2023-12-11,73.7771,OK
120503,2023-12-12,74.2136,OK
120503,2023-12-13,74.2287,OK
120503,2023-12-14,74.0264,OK
120503,2023-12-15,73.7988,OK
120503,2023-12-18,73.4398,OK
120503,2023-12-19,73.9898,OK
120503,2023-12-20,73.607,OK
120503,2023-12-21,74.1971,OK
120503,2023-12-22,74.2478,OK
120503,2023-12-25,73.9454,OK
120503,2023-12-26,74.3881,OK
120503,2023-12-27,73.9506,OK
120503,2023-12-28,74.4063,OK
120503,2023-12-29,74.5845,OK
120503,2024-01-01,74.2316,OK
120503,2024-01-02,74.6169,OK
120503,2024-01-03,75.0162,OK
120503,2024-01-04,75.825,OK
120503,2024-01-05,76.5133,OK
120503,2024-01-08,76.8852,OK
120503,2024-01-09,76.1637,OK
120503,2024-01-10,77.8664,OK
120503,2024-01-11,76.9482,OK
120503,2024-01-12,77.6351,OK
120503,2024-01-15,77.9712,OK
120503,2024-01-16,77.2078,OK
120503,2024-01-17,77.163,OK
120503,2024-01-18,77.1492,OK
120503,2024-01-19,78.0829,OK
120503,2024-01-22,77.6333,OK
120503,2024-01-23,77.4941,OK
120503,2024-01-24,75.9531,OK
120503,2024-01-25,77.1638,OK
120503,2024-01-26,76.4782,OK
120503,2024-01-29,76.7386,OK
120503,2024-01-30,76.7096,OK
120503,2024-01-31,76.6828,OK
120503,2024-02-01,77.2723,OK
120503,2024-02-02,78.4602,OK
120503,2024-02-05,78.675,OK
120503,2024-02-06,79.1716,OK
120503,2024-02-07,79.4426,OK
120503,2024-02-08,80.2001,OK
120503,2024-02-09,79.9145,OK
120503,2024-02-12,80.7177,OK
120503,2024-02-13,81.5541,OK
120503,2024-02-14,82.379,OK
120503,2024-02-15,81.943,OK
120503,2024-02-16,81.8637,OK
120503,2024-02-19,82.0791,OK
120503,2024-02-20,81.1346,OK
120503,2024-02-21,82.3263,OK
120503,2024-02-22,82.3599,OK
120503,2024-02-23,82.609,OK
120503,2024-02-26,82.2321,OK
120503,2024-02-27,81.3174,OK
120503,2024-02-28,80.9271,OK
120503,2024-02-29,81.1255,OK
120503,2024-03-01,81.6509,OK
120503,2024-03-04,81.8096,OK
120503,2024-03-05,82.1025,OK
120503,2024-03-06,81.9011,OK
120503,2024-03-07,82.3028,OK
120503,2024-03-08,83.4292,OK
120503,2024-03-11,83.9927,OK
120503,2024-03-12,84.6381,OK
120503,2024-03-13,84.9017,OK
120503,2024-03-14,83.8268,OK
120503,2024-03-15,83.1009,OK
120503,2024-03-18,83.478,OK
120503,2024-03-19,83.513,OK
120503,2024-03-20,83.8809,OK
120503,2024-03-21,85.1742,OK
120503,2024-03-22,85.7655,OK
120503,2024-03-25,86.7678,OK
120503,2024-03-26,86.8851,OK
120503,2024-03-27,86.3132,OK
120503,2024-03-28,86.3137,OK
120503,2024-03-29,85.7475,OK
120503,2024-04-01,86.9789,OK
120503,2024-04-02,87.6325,OK
120503,2024-04-03,88.0812,OK
120503,2024-04-04,89.0924,OK
120503,2024-04-05,87.5645,OK
120503,2024-04-08,88.0652,OK
120503,2024-04-09,87.0981,OK
120503,2024-04-10,87.1375,OK
120503,2024-04-11,86.9431,OK
120503,2024-04-12,87.4971,OK
120503,2024-04-15,87.7186,OK
120503,2024-04-16,88.8112,OK
120503,2024-04-17,88.3866,OK
120503,2024-04-18,88.987,OK
120503,2024-04-19,89.1604,OK
120503,2024-04-22,87.9291,OK
120503,2024-04-23,87.2646,OK
120503,2024-04-24,87.1943,OK
120503,2024-04-25,88.0993,OK
120503,2024-04-26,88.506,OK
120503,2024-04-29,87.6445,OK
120503,2024-04-30,87.5813,OK
120503,2024-05-01,89.1998,OK
120503,2024-05-02,89.3334,OK
120503,2024-05-03,89.1219,OK
120503,2024-05-06,89.5554,OK
120503,2024-05-07,90.2069,OK
120503,2024-05-08,89.8911,OK
120503,2024-05-09,90.337,OK
120503,2024-05-10,90.1218,OK
120503,2024-05-13,90.7422,OK
120503,2024-05-14,90.9249,OK
120503,2024-05-15,91.3594,OK
120503,2024-05-16,90.7966,OK
120503,2024-05-17,90.1878,OK
120503,2024-05-20,90.9899,OK
120503,2024-05-21,90.9731,OK
120503,2024-05-22,91.2492,OK
120503,2024-05-23,91.0499,OK
120503,2024-05-24,91.8218,OK
120503,2024-05-27,91.378,OK
120503,2024-05-28,91.3159,OK
120503,2024-05-29,91.9985,OK
120503,2024-05-30,93.0031,OK
120503,2024-05-31,92.6223,OK
120503,2024-06-03,94.2856,OK
120503,2024-06-04,94.5952,OK
120503,2024-06-05,93.7775,OK
120503,2024-06-06,94.1318,OK
120503,2024-06-07,93.8628,OK
120503,2024-06-10,94.2714,OK
120503,2024-06-11,94.2844,OK
120503,2024-06-12,94.3949,OK
120503,2024-06-13,93.6873,OK
120503,2024-06-14,94.5577,OK
120503,2024-06-17,93.6468,OK
120503,2024-06-18,92.7834,OK
120503,2024-06-19,93.1325,OK
120503,2024-06-20,94.5071,OK
120503,2024-06-21,94.2623,OK
120503,2024-06-24,94.8958,OK
120503,2024-06-25,95.8477,OK
120503,2024-06-26,96.5887,OK
120503,2024-06-27,96.3737,OK
120503,2024-06-28,95.5,OK
120503,2024-07-01,93.7071,OK
120503,2024-07-02,93.5384,OK
120503,2024-07-03,94.564,OK
120503,2024-07-04,93.6795,OK
120503,2024-07-05,94.3084,OK
120503,2024-07-08,93.5697,OK
120503,2024-07-09,93.7056,OK
120503,2024-07-10,94.341,OK
120503,2024-07-11,93.8423,OK
120503,2024-07-12,94.032,OK
120503,2024-07-15,93.7367,OK
120503,2024-07-16,94.3701,OK
120503,2024-07-17,94.615,OK
120503,2024-07-18,94.711,OK
120503,2024-07-19,96.0712,OK
120503,2024-07-22,96.6838,OK
120503,2024-07-23,96.1466,OK
120503,2024-07-24,96.1234,OK
120503,2024-07-25,96.1086,OK
120503,2024-07-26,96.2263,OK
120503,2024-07-29,98.4435,OK
120503,2024-07-30,98.817,OK
120503,2024-07-31,97.1086,OK
120503,2024-08-01,96.6948,OK
120503,2024-08-02,95.1099,OK
120503,2024-08-05,94.8826,OK
120503,2024-08-06,93.2823,OK
120503,2024-08-07,92.6157,OK
120503,2024-08-08,91.4291,OK
120503,2024-08-09,91.7867,OK
120503,2024-08-12,91.8345,OK
120503,2024-08-13,92.1277,OK
120503,2024-08-14,92.0903,OK
120503,2024-08-15,91.0118,OK
120503,2024-08-16,91.4721,OK
120503,2024-08-19,93.084,OK
120503,2024-08-20,93.4687,OK
120503,2024-08-21,93.1663,OK
120503,2024-08-22,92.0478,OK
120503,2024-08-23,91.3607,OK
120503,2024-08-26,91.7738,OK
120503,2024-08-27,92.6942,OK
120503,2024-08-28,92.9557,OK
120503,2024-08-29,93.662,OK
120503,2024-08-30,94.2971,OK
120503,2024-09-02,94.7681,OK
120503,2024-09-03,94.268,OK
120503,2024-09-04,94.4614,OK
120503,2024-09-05,93.8057,OK
120503,2024-09-06,93.8685,OK
120503,2024-09-09,94.1914,OK
120503,2024-09-10,95.6457,OK
120503,2024-09-11,94.596,OK
120503,2024-09-12,95.0476,OK
120503,2024-09-13,96.3471,OK
120503,2024-09-16,97.0441,OK
120503,2024-09-17,97.81,OK
120503,2024-09-18,98.369,OK
120503,2024-09-19,99.5532,OK
120503,2024-09-20,98.6538,OK
120503,2024-09-23,97.5056,OK
120503,2024-09-24,97.5505,OK
120503,2024-09-25,95.7582,OK
120503,2024-09-26,96.8531,OK
120503,2024-09-27,97.952,OK
120503,2024-09-30,97.6287,OK
120503,2024-10-01,97.3602,OK
120503,2024-10-02,97.3483,OK
120503,2024-10-03,97.4432,OK
120503,2024-10-04,97.6029,OK
120503,2024-10-07,98.1352,OK
120503,2024-10-08,98.0365,OK
120503,2024-10-09,98.9064,OK
120503,2024-10-10,99.3474,OK
120503,2024-10-11,98.868,OK
120503,2024-10-14,100.0906,OK
120503,2024-10-15,98.9498,OK
120503,2024-10-16,98.9205,OK
120503,2024-10-17,99.8191,OK
120503,2024-10-18,99.2358,OK
120503,2024-10-21,99.5584,OK
120503,2024-10-22,100.0882,OK
120503,2024-10-23,99.3828,OK
120503,2024-10-24,99.3705,OK
120503,2024-10-25,99.2847,OK
120503,2024-10-28,98.8537,OK
120503,2024-10-29,100.9329,OK
120503,2024-10-30,100.3076,OK
120503,2024-10-31,101.2528,OK
120503,2024-11-01,100.9547,OK
120503,2024-11-04,100.0434,OK
120503,2024-11-05,100.1859,OK
120503,2024-11-06,100.813,OK
120503,2024-11-07,101.6872,OK
120503,2024-11-08,103.1511,OK
120503,2024-11-11,105.9202,OK
120503,2024-11-12,106.2092,OK
120503,2024-11-13,105.6444,OK
120503,2024-11-14,106.1219,OK
120503,2024-11-15,105.9277,OK
120503,2024-11-18,106.8514,OK
120503,2024-11-19,105.6905,OK
120503,2024-11-20,107.9769,OK
120503,2024-11-21,108.8513,OK
120503,2024-11-22,107.302,OK
120503,2024-11-25,106.6882,OK
120503,2024-11-26,107.5142,OK
120503,2024-11-27,108.6915,OK
120503,2024-11-28,107.5342,OK
120503,2024-11-29,108.2684,OK
120503,2024-12-02,106.4798,OK
120503,2024-12-03,106.4509,OK
120503,2024-12-04,107.5555,OK
120503,2024-12-05,107.0888,OK
120503,2024-12-06,105.7296,OK
120503,2024-12-09,105.9206,OK
120503,2024-12-10,105.4116,OK
120503,2024-12-11,106.0532,OK
120503,2024-12-12,105.2827,OK
120503,2024-12-13,104.6217,OK
120503,2024-12-16,102.8265,OK
120503,2024-12-17,103.0339,OK
120503,2024-12-18,102.9408,OK
120503,2024-12-19,101.9202,OK
120503,2024-12-20,102.1472,OK
120503,2024-12-23,103.1298,OK
120503,2024-12-24,102.9871,OK
120503,2024-12-25,103.2842,OK
120503,2024-12-26,103.5869,OK
120503,2024-12-27,102.5454,OK
120503,2024-12-30,104.4761,OK
120503,2024-12-31,104.0969,OK
120503,2025-01-01,104.755,OK
120503,2025-01-02,105.5225,OK
120503,2025-01-03,105.447,OK
120503,2025-01-06,106.0675,OK
120503,2025-01-07,106.3526,OK
120503,2025-01-08,105.0854,OK
120503,2025-01-09,104.8319,OK
120503,2025-01-10,104.321,OK
120503,2025-01-13,103.9506,OK
120503,2025-01-14,102.815,OK
120503,2025-01-15,103.8951,OK
120503,2025-01-16,105.4277,OK
120503,2025-01-17,106.3959,OK
120503,2025-01-20,107.6503,OK
120503,2025-01-21,107.379,OK
120503,2025-01-22,106.8332,OK
120503,2025-01-23,106.1569,OK
120503,2025-01-24,106.8167,OK
120503,2025-01-27,107.086,OK
120503,2025-01-28,107.0683,OK
120503,2025-01-29,108.3542,OK
120503,2025-01-30,108.798,OK
120503,2025-01-31,108.052,OK
120503,2025-02-03,107.4605,OK
120503,2025-02-04,108.1645,OK
120503,2025-02-05,109.2192,OK
120503,2025-02-06,109.8085,OK
120503,2025-02-07,111.7185,OK
120503,2025-02-10,113.3996,OK
120503,2025-02-11,113.9003,OK
120503,2025-02-12,113.1194,OK
120503,2025-02-13,111.8777,OK
120503,2025-02-14,111.5537,OK
120503,2025-02-17,112.3551,OK
120503,2025-02-18,114.2387,OK
120503,2025-02-19,114.7192,OK
120503,2025-02-20,115.9676,OK
120503,2025-02-21,115.7766,OK
120503,2025-02-24,116.4744,OK
120503,2025-02-25,117.3837,OK
120503,2025-02-26,115.4117,OK
120503,2025-02-27,115.051,OK
120503,2025-02-28,116.0785,OK
120503,2025-03-03,116.4199,OK
120503,2025-03-04,115.2573,OK
120503,2025-03-05,112.8716,OK
120503,2025-03-06,112.5662,OK
120503,2025-03-07,112.5532,OK
120503,2025-03-10,111.7368,OK
120503,2025-03-11,111.9356,OK
120503,2025-03-12,112.4946,OK
120503,2025-03-13,113.2204,OK
120503,2025-03-14,110.9495,OK
120503,2025-03-17,109.7275,OK
120503,2025-03-18,109.4896,OK
120503,2025-03-19,110.1003,OK
120503,2025-03-20,110.6334,OK
120503,2025-03-21,111.1521,OK
120503,2025-03-24,110.834,OK
120503,2025-03-25,110.5712,OK
120503,2025-03-26,109.92,OK
120503,2025-03-27,110.7243,OK
120503,2025-03-28,109.8858,OK
120503,2025-03-31,110.7698,OK
120503,2025-04-01,111.0303,OK
120503,2025-04-02,111.0434,OK
120503,2025-04-03,110.4591,OK
120503,2025-04-04,109.2028,OK
120503,2025-04-07,108.6369,OK
120503,2025-04-08,108.3771,OK
120503,2025-04-09,106.191,OK
120503,2025-04-10,106.061,OK
120503,2025-04-11,106.9844,OK
120503,2025-04-14,107.5764,OK
120503,2025-04-15,107.1619,OK
120503,2025-04-16,107.2616,OK
120503,2025-04-17,106.7918,OK
120503,2025-04-18,106.9872,OK
120503,2025-04-21,108.5062,OK
120503,2025-04-22,109.4935,OK
120503,2025-04-23,110.0543,OK
120503,2025-04-24,109.6335,OK
120503,2025-04-25,110.4179,OK
120503,2025-04-28,108.8435,OK
120503,2025-04-29,108.6576,OK
120503,2025-04-30,109.2748,OK
120503,2025-05-01,110.0474,OK
120503,2025-05-02,110.7566,OK
120503,2025-05-05,111.1023,OK
120503,2025-05-06,110.9679,OK
120503,2025-05-07,111.5532,OK
120503,2025-05-08,110.6767,OK
120503,2025-05-09,109.912,OK
120503,2025-05-12,110.0286,OK
120503,2025-05-13,110.2537,OK
120503,2025-05-14,108.5487,OK
120503,2025-05-15,109.0416,OK
120503,2025-05-16,109.8439,OK
120503,2025-05-19,109.8256,OK
120503,2025-05-20,112.2076,OK
120503,2025-05-21,111.5914,OK
120503,2025-05-22,111.294,OK
120503,2025-05-23,110.9641,OK
120503,2025-05-26,110.9468,OK
120503,2025-05-27,110.6827,OK
120503,2025-05-28,109.3744,OK
120503,2025-05-29,108.9046,OK
120503,2025-05-30,108.867,OK
120503,2025-06-02,110.1098,OK
120503,2025-06-03,112.3272,OK
120503,2025-06-04,113.7166,OK
120503,2025-06-05,112.9999,OK
120503,2025-06-06,112.3666,OK
120503,2025-06-09,112.2667,OK
120503,2025-06-10,114.1064,OK
120503,2025-06-11,113.9989,OK
120503,2025-06-12,112.7302,OK
120503,2025-06-13,112.2909,OK
120503,2025-06-16,113.1015,OK
120503,2025-06-17,113.8505,OK
120503,2025-06-18,113.7083,OK
120503,2025-06-19,114.4547,OK
120503,2025-06-20,112.2409,OK
120503,2025-06-23,112.4017,OK
120503,2025-06-24,113.3166,OK
120503,2025-06-25,112.5453,OK
120503,2025-06-26,111.7759,OK
120503,2025-06-27,110.0078,OK
120503,2025-06-30,111.6187,OK
120503,2025-07-01,110.9693,OK
120503,2025-07-02,111.2628,OK
120503,2025-07-03,111.9147,OK
120503,2025-07-04,113.4757,OK
120503,2025-07-07,113.3802,OK
120503,2025-07-08,112.9003,OK
120503,2025-07-09,113.1311,OK
120503,2025-07-10,114.4786,OK
120503,2025-07-11,114.3659,OK
120503,2025-07-14,113.4654,OK
120503,2025-07-15,111.9918,OK
120503,2025-07-16,110.8492,OK
120503,2025-07-17,111.7551,OK
120503,2025-07-18,111.497,OK
120503,2025-07-21,110.9585,OK
120503,2025-07-22,110.317,OK
120503,2025-07-23,110.4567,OK
120503,2025-07-24,110.2806,OK
120503,2025-07-25,110.072,OK
120503,2025-07-28,111.4471,OK
120503,2025-07-29,113.0274,OK
120503,2025-07-30,111.4914,OK
120503,2025-07-31,111.8716,OK
120503,2025-08-01,111.1651,OK
120503,2025-08-04,110.9792,OK
120503,2025-08-05,111.3398,OK
120503,2025-08-06,111.1885,OK
120503,2025-08-07,111.4722,OK
120503,2025-08-08,112.1936,OK
120503,2025-08-11,112.5435,OK
120503,2025-08-12,111.961,OK
120503,2025-08-13,111.3989,OK
120503,2025-08-14,110.0502,OK
120503,2025-08-15,109.2809,OK
120503,2025-08-18,111.2457,OK
120503,2025-08-19,110.5284,OK
120503,2025-08-20,109.4277,OK
120503,2025-08-21,109.7935,OK
120503,2025-08-22,109.7433,OK
120503,2025-08-25,109.6106,OK
120503,2025-08-26,111.0385,OK
120503,2025-08-27,111.6351,OK
120503,2025-08-28,111.1719,OK
120503,2025-08-29,110.8136,OK
120503,2025-09-01,110.3805,OK
120503,2025-09-02,111.2927,OK
120503,2025-09-03,111.0479,OK
120503,2025-09-04,109.362,OK
120503,2025-09-05,109.3718,OK
120503,2025-09-08,107.9549,OK
120503,2025-09-09,110.1114,OK
120503,2025-09-10,109.234,OK
120503,2025-09-11,109.1345,OK
120503,2025-09-12,109.4397,OK
120503,2025-09-15,109.2178,OK
120503,2025-09-16,108.995,OK
120503,2025-09-17,109.4577,OK
120503,2025-09-18,110.9982,OK
120503,2025-09-19,111.8097,OK
120503,2025-09-22,113.3356,OK
120503,2025-09-23,112.3523,OK
120503,2025-09-24,112.7253,OK
120503,2025-09-25,112.938,OK
120503,2025-09-26,113.3467,OK
120503,2025-09-29,114.79,OK
120503,2025-09-30,114.6258,OK
120503,2025-10-01,114.2755,OK
120503,2025-10-02,114.8742,OK
120503,2025-10-03,113.1451,OK
120503,2025-10-06,112.9673,OK
120503,2025-10-07,112.8919,OK
120503,2025-10-08,112.0371,OK
120503,2025-10-09,113.1448,OK
120503,2025-10-10,112.1476,OK
120503,2025-10-13,112.0711,OK
120503,2025-10-14,112.4192,OK
120503,2025-10-15,113.8278,OK
120503,2025-10-16,113.876,OK
120503,2025-10-17,114.8793,OK
120503,2025-10-20,115.6509,OK
120503,2025-10-21,115.8366,OK
120503,2025-10-22,114.7881,OK
120503,2025-10-23,113.4035,OK
120503,2025-10-24,113.5686,OK
120503,2025-10-27,113.0847,OK
120503,2025-10-28,114.064,OK
120503,2025-10-29,114.8761,OK
120503,2025-10-30,114.7484,OK
120503,2025-10-31,113.6413,OK
120503,2025-11-03,114.2133,OK
120503,2025-11-04,113.2509,OK
120503,2025-11-05,112.554,OK
120503,2025-11-06,111.6435,OK
120503,2025-11-07,111.5648,OK
120503,2025-11-10,112.7803,OK
120503,2025-11-11,112.8335,OK
120503,2025-11-12,112.4513,OK
120503,2025-11-13,111.0057,OK
120503,2025-11-14,111.605,OK
120503,2025-11-17,110.8968,OK
120503,2025-11-18,111.069,OK
120503,2025-11-19,110.7797,OK
120503,2025-11-20,111.6592,OK
120503,2025-11-21,111.562,OK
120503,2025-11-24,111.5616,OK
120503,2025-11-25,112.0984,OK
120503,2025-11-26,114.2597,OK
120503,2025-11-27,115.2179,OK
120503,2025-11-28,115.1873,OK
120503,2025-12-01,115.25,OK
120503,2025-12-02,114.777,OK
120503,2025-12-03,113.8781,OK
120503,2025-12-04,113.3828,OK
120503,2025-12-05,112.6714,OK
120503,2025-12-08,113.381,OK
120503,2025-12-09,112.3729,OK
120503,2025-12-10,113.7606,OK
120503,2025-12-11,114.5767,OK
120503,2025-12-12,114.6566,OK
120503,2025-12-15,114.7161,OK
120503,2025-12-16,114.2126,OK
120503,2025-12-17,114.544,OK
120503,2025-12-18,115.7081,OK
120503,2025-12-19,115.0522,OK
120503,2025-12-22,113.5653,OK
120503,2025-12-23,114.3308,OK
120503,2025-12-24,114.7175,OK
120503,2025-12-25,113.6484,OK
120503,2025-12-26,112.9739,OK
120503,2025-12-29,112.1791,OK
120503,2025-12-30,111.5221,OK
120503,2025-12-31,111.2615,OK
120503,2026-01-01,111.0576,OK
120503,2026-01-02,110.479,OK
120503,2026-01-05,109.7994,OK
120503,2026-01-06,109.6346,OK
120503,2026-01-07,109.8535,OK
120503,2026-01-08,109.604,OK
120503,2026-01-09,110.7869,OK
120503,2026-01-12,111.3419,OK
120503,2026-01-13,109.8473,OK
120503,2026-01-14,110.4128,OK
120503,2026-01-15,111.0613,OK
120503,2026-01-16,110.6934,OK
120503,2026-01-19,109.2997,OK
120503,2026-01-20,109.3639,OK
120503,2026-01-21,109.4129,OK
120503,2026-01-22,108.3918,OK
120503,2026-01-23,107.0686,OK
